"","Plot","TreeID","Species","Sector","Year","Status","DBH","Height","Comments","Conk","BlindConk","Scar","Fork.Crook","Frost.Crack","Mistletoe","R.Branch","DBT","Crown.Class","L.Crown"
"233","10","631","Bl","1","1997","Live",NA,NA,"small leader, Dbh at 1.1m",NA,NA,NA,NA,NA,NA,NA,NA,4,7
"234","10","631","Bl","1","2009","Live",NA,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,7
"235","10","631","Bl","1","2019","Live",7.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"236","10","946","Bl","1","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"237","10","946","Bl","1","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"238","10","946","Bl","1","1997","Live",NA,NA,"wet soils",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"239","10","946","Bl","1","2009","Live",8.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,6
"240","10","946","Bl","1","2019","Live",11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6
"241","10","947","Bl","1","1992","Live",21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"242","10","947","Bl","1","1994","Live",21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"243","10","947","Bl","1","1997","Live",22.3,NA,"red top",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"244","10","947","Bl","1","2009","Live",24,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,2,7
"245","10","947","Bl","1","2019","Live",25,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7
"246","10","948","Bl","1","1992","Live",11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
"247","10","948","Bl","1","1994","Live",11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
"248","10","948","Bl","1","1997","Live",12.2,NA,"Dbh at 1.1m",NA,NA,NA,NA,NA,NA,NA,NA,3,9
"249","10","948","Bl","1","2009","Live",13.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,9
"250","10","948","Bl","1","2019","Live",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9
"251","10","951","Bl","1","1992","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"252","10","951","Bl","1","1994","Live",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"253","10","951","Bl","1","1997","Live",12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"254","10","951","Bl","1","2009","Live",13.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,8
"255","10","951","Bl","1","2019","Live",14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8
"256","10","953","Bl","1","1992","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"257","10","953","Bl","1","1994","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"258","10","953","Bl","1","1997","Live",10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"259","10","953","Bl","1","2009","Live",11.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,5
"260","10","953","Bl","1","2019","Live",11.8,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5
"261","10","954","Bl","1","1992","Live",9.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,5
"262","10","954","Bl","1","1994","Live",9.9,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,5
"263","10","954","Bl","1","1997","Live",10.2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,5
"264","10","954","Bl","1","2009","Live",10.6,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,4,5
"265","10","954","Bl","1","2019","Live",11,9.7,NA,NA,NA,NA,3,NA,NA,NA,NA,4,5
"266","10","955","Bl","1","1992","Live",19.3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,6
"267","10","955","Bl","1","1994","Live",20.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,6
"268","10","955","Bl","1","1997","Live",20.3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,6
"269","10","955","Bl","1","2009","Live",21.9,NA,"Live with conk",1,NA,NA,NA,NA,NA,NA,NA,2,6
"270","10","955","Bl","1","2019","Live",23.3,19.1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,6
"271","10","957","Bl","1","1992","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"272","10","957","Bl","1","1994","Live",8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"273","10","957","Bl","1","1997","Live",8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"274","10","957","Bl","1","2009","Live",9.9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,8
"275","10","957","Bl","1","2019","Live",11.2,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8
"276","10","961","Bl","1","1992","Live",13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"277","10","961","Bl","1","1994","Live",13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"278","10","961","Bl","1","1997","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"279","10","961","Bl","1","2009","Live",15,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,3,6
"280","10","961","Bl","1","2019","Live",15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6
"281","10","964","Sx","2","1992","Live",NA,4.2,"Natural",NA,NA,NA,3,NA,NA,NA,NA,4,9
"282","10","964","Sx","2","1994","Live",NA,4.6,NA,NA,NA,NA,3,NA,NA,NA,NA,4,9
"283","10","964","Sx","2","1997","Live",NA,5.3,"in clump of adv. regen",NA,NA,NA,3,NA,NA,NA,NA,4,9
"284","10","964","Sx","2","2009","Live",9.6,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,4,9
"285","10","964","Sx","2","2019","Live",12,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,9
"286","10","965","Bl","2","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"287","10","965","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"288","10","965","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"289","10","965","Bl","2","2009","Live",9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,9
"290","10","965","Bl","2","2019","Live",10.8,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9
"291","10","970","Bl","2","1992","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"292","10","970","Bl","2","1994","Live",8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"293","10","970","Bl","2","1997","Live",9,NA,"Dbh at 1.1m",NA,NA,NA,NA,NA,NA,NA,NA,4,7
"294","10","970","Bl","2","2009","Live",9.9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,4,7
"295","10","970","Bl","2","2019","Live",11.4,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7
"296","10","972","Bl","2","1992","Live",14.7,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,6
"297","10","972","Bl","2","1994","Live",14.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,6
"298","10","972","Bl","2","1997","Live",15.2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,6
"299","10","972","Bl","2","2009","Live",16.4,NA,"Live",1,NA,NA,NA,NA,NA,NA,NA,3,6
"300","10","972","Bl","2","2019","Live",16.8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,6
"301","10","New","Bl","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","10","New","Bl","3","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","10","New","Bl","3","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","10","New","Bl","3","2009","Live",18.8,NA,"Possibly missed tree? (right on boundary)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","10","New","Bl","3","2019","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","11","1","Bl","1","1992","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"307","11","1","Bl","1","1994","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"308","11","1","Bl","1","1997","Live",8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"309","11","1","Bl","1","2009","Live",11.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"310","11","1","Bl","1","2019","Live",13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"311","11","16","Bl","2","1992","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"312","11","16","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"313","11","16","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"314","11","16","Bl","2","2009","Live",8.9,NA,"Live",NA,NA,NA,3,NA,NA,NA,NA,NA,8
"315","11","16","Bl","2","2019","Live",11.5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,8
"316","11","20","Bl","2","1992","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"317","11","20","Bl","2","1994","Live",8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"318","11","20","Bl","2","1997","Live",9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"319","11","20","Bl","2","2009","Live",13.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"320","11","20","Bl","2","2019","Live",15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"321","11","329","Bl","2","1992","Live",NA,NA,"Snowpress",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"322","11","329","Bl","2","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"323","11","329","Bl","2","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"324","11","329","Bl","2","2009","Live",10,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"325","11","329","Bl","2","2019","Live",13.1,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"326","11","330","Bl","2","1992","Live",14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"327","11","330","Bl","2","1994","Live",16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"328","11","330","Bl","2","1997","Live",17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"329","11","330","Bl","2","2009","Live",23,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"330","11","330","Bl","2","2019","Live",26.6,20.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"331","11","331","Sx","2","1992","Live",27.4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"332","11","331","Sx","2","1994","Live",28.9,21.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"333","11","331","Sx","2","1997","Live",30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"334","11","331","Sx","2","2009","Live",36.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"335","11","331","Sx","2","2019","Live",40,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"336","11","332","Bl","2","1992","Live",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","11","332","Bl","2","1994","Live",13.6,NA,"Marked to cut but not felled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","11","332","Bl","2","1997","Live",14.1,NA,"not Felled (cut)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","11","332","Bl","2","2009","Live",18,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","11","332","Bl","2","2019","Live",21,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","11","334","Sx","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"342","11","334","Sx","3","1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"343","11","334","Sx","3","1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"344","11","334","Sx","3","2009","Live",8.8,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"345","11","334","Sx","3","2019","Live",12.3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"346","11","335","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","11","335","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","11","335","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","11","335","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","11","335","Bl",NA,"2019","Live",22.1,16.5,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","11","336","Bl","1","1992","Live",11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"352","11","336","Bl","1","1994","Live",12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"353","11","336","Bl","1","1997","Live",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"354","11","336","Bl","1","2009","Live",15.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"355","11","336","Bl","1","2019","Live",16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"356","11","337","Bl","1","1992","Live",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"357","11","337","Bl","1","1994","Live",13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"358","11","337","Bl","1","1997","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"359","11","337","Bl","1","2009","Live",17.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"360","11","337","Bl","1","2019","Live",19.4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"361","11","338","Bl","3","1992","Live",NA,NA,"Lean",NA,NA,NA,5,NA,NA,NA,NA,NA,7
"362","11","338","Bl","3","1994","Live",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,7
"363","11","338","Bl","3","1997","Live",8,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,7
"364","11","338","Bl","3","2009","Live",11.7,NA,"Live",NA,NA,NA,5,NA,NA,NA,NA,NA,7
"365","11","338","Bl","3","2019","Live",15.8,14.2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,7
"366","11","339","Sx","1","1992","Live",14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"367","11","339","Sx","1","1994","Live",15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"368","11","339","Sx","1","1997","Live",17.6,NA,"Bent top",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"369","11","339","Sx","1","2009","Live",23.2,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"370","11","339","Sx","1","2019","Live",26.5,19.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"371","11","340","Bl","4","1992","Live",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"372","11","340","Bl","4","1994","Live",12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"373","11","340","Bl","4","1997","Live",13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"374","11","340","Bl","4","2009","Live",16.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"375","11","340","Bl","4","2019","Live",18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"376","11","342","Bl","1","1992","Live",18.1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"377","11","342","Bl","1","1994","Live",18.6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"378","11","342","Bl","1","1997","Live",19.5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"379","11","342","Bl","1","2009","Live",22.4,NA,"Live",NA,NA,1,NA,NA,NA,NA,NA,NA,7
"380","11","342","Bl","1","2019","Live",24,16.6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"381","11","343","Bl","3","1992","Live",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"382","11","343","Bl","3","1994","Live",8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"383","11","343","Bl","3","1997","Live",9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"384","11","343","Bl","3","2009","Live",13.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"385","11","343","Bl","3","2019","Live",16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"386","11","344","Bl","1","1992","Live",12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"387","11","344","Bl","1","1994","Live",12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"388","11","344","Bl","1","1997","Live",13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"389","11","344","Bl","1","2009","Live",15.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,3,NA,7
"390","11","344","Bl","1","2019","Live",17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7
"391","11","345","Bl","2","1992","Live",7.5,7,"Natrual; AB",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"392","11","345","Bl","2","1994","Live",8.2,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"393","11","345","Bl","2","1997","Live",8.8,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"394","11","345","Bl","2","2009","Live",11.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"395","11","345","Bl","2","2019","Live",12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"396","11","346","Bl","2","1992","Live",8.3,NA,"Natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"397","11","346","Bl","2","1994","Live",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"398","11","346","Bl","2","1997","Live",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"399","11","346","Bl","2","2009","Live",14.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"400","11","346","Bl","2","2019","Live",19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"401","11","347","Bl","2","1992","Live",20.6,14.7,"LS",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"402","11","347","Bl","2","1994","Live",22.1,15.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"403","11","347","Bl","2","1997","Live",23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"404","11","347","Bl","2","2009","Live",27.6,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"405","11","347","Bl","2","2019","Live",30.2,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"406","11","348","Bl","3","1992","Live",9.2,NA,"natural",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"407","11","348","Bl","3","1994","Live",10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"408","11","348","Bl","3","1997","Live",10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"409","11","348","Bl","3","2009","Live",13.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"410","11","348","Bl","3","2019","Live",14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"411","11","349","Bl","3","1992","Live",7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"412","11","349","Bl","3","1994","Live",8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"413","11","349","Bl","3","1997","Live",8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"414","11","349","Bl","3","2009","Live",11.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"415","11","349","Bl","3","2019","Live",13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"416","11","350","Bl","3","1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"417","11","350","Bl","3","1994","Live",7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"418","11","350","Bl","3","1997","Live",8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"419","11","350","Bl","3","2009","Live",11.4,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"420","11","350","Bl","3","2019","Live",14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"421","11","351","Bl","1","1992","Live",11.2,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"422","11","351","Bl","1","1994","Live",12.1,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"423","11","351","Bl","1","1997","Live",13.1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"424","11","351","Bl","1","2009","Live",17.1,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"425","11","351","Bl","1","2019","Live",20,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"426","11","352","Bl","3","1992","Live",12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"427","11","352","Bl","3","1994","Live",13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"428","11","352","Bl","3","1997","Live",14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"429","11","352","Bl","3","2009","Live",18.7,NA,"Live - outside boundary",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"430","11","352","Bl","3","2019","Live",20.5,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"431","11","353","Bl","3","1992","Live",NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"432","11","353","Bl","3","1994","Live",7.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"433","11","353","Bl","3","1997","Live",8.4,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"434","11","353","Bl","3","2009","Live",11.9,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"435","11","353","Bl","3","2019","Live",13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"436","11","354","Sx","1","1992","Live",26.7,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"437","11","354","Sx","1","1994","Live",28.1,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"438","11","354","Sx","1","1997","Live",30.1,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"439","11","354","Sx","1","2009","Live",35,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"440","11","354","Sx","1","2019","Live",38.3,23.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"441","11","355","Bl","2","1992","Live",12.3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"442","11","355","Bl","2","1994","Live",12.8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"443","11","355","Bl","2","1997","Live",13.7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"444","11","355","Bl","2","2009","Live",17,NA,"Live",NA,NA,1,NA,NA,NA,NA,NA,NA,7
"445","11","355","Bl","2","2019","Live",19.4,17.7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,7
"446","11","356","Sx","4","1992","Live",38.9,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"447","11","356","Sx","4","1994","Live",39,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"448","11","356","Sx","4","1997","Live",40.2,28.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"449","11","356","Sx","4","2009","Live",42.7,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"450","11","356","Sx","4","2019","Live",43.9,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"451","11","357","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","11","357","Bl",NA,"1994","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","11","357","Bl",NA,"1997","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","11","357","Bl",NA,"2009","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","11","357","Bl",NA,"2019","Live",29.9,21.5,"ADDED 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","11","432","Bl","4","1992","Live",9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7
"457","11","432","Bl","4","1994","Live",9.5,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7
"458","11","432","Bl","4","1997","Live",11.9,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7
"459","11","432","Bl","4","2009","Live",12.5,NA,"Live",NA,NA,NA,2,NA,NA,NA,NA,NA,7
"460","11","432","Bl","4","2019","Live",14.8,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7
"461","11","433","Bl","3","1992","Live",10.4,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"462","11","433","Bl","3","1994","Live",11.5,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"463","11","433","Bl","3","1997","Live",13.1,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"464","11","433","Bl","3","2009","Live",17.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"465","11","433","Bl","3","2019","Live",20.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"466","11","434","Bl","3","1992","Live",9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"467","11","434","Bl","3","1994","Live",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"468","11","434","Bl","3","1997","Live",11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"469","11","434","Bl","3","2009","Live",14.3,NA,"Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"470","11","434","Bl","3","2019","Live",15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"471","11","601","Bl",NA,"1992","Live",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
